tachetaient	VER:impf	tacheter
flancs	NOM	flanc
précipices	NOM	précipice
Quelquefois	ADV	quelquefois
pluie	NOM	pluie
orage	NOM	orage
telle	PRO:DEM	tel
longue	ADJ	longue
écharpe	NOM	écharpe
pendait	VER:impf	pendre
ciel	NOM	ciel
tandis	KON	tandis
campagne	NOM	campagne
restait	VER:impf	rester
partout	ADV	partout
couverte	VER:pper	couvrir
azur	NOM	azur
sérénité	NOM	sérénité
puis	ADV	puis
vent	NOM	vent
tiède	ADJ	tiède
chassait	VER:impf	chasser
tourbillons	NOM	tourbillon
poussière	NOM	poussière
ruisseau	NOM	ruisseau
descendait	VER:impf	descendre
cascade	NOM	cascade
hauteurs	NOM	hauteur
Sicca	NAM	<unknown>
où	PRO:REL	où
dressait	VER:impf	dresser
toiture	NOM	toiture
or	NOM	or
colonnes	NOM	colonne
airain	NOM	airain
temple	NOM	temple
Vénus	NAM	Vénus
carthaginoise	ADJ	carthaginois
dominatrice	ADJ	dominateur
contrée	NOM	contrée
semblait	VER:impf	sembler
emplir	VER:infi	emplir
âme	NOM	âme
convulsions	NOM	convulsion
terrains	NOM	terrain
alternatives	NOM	alternative
température	NOM	température
jeux	NOM	jeu
lumière	NOM	lumière
manifestait	VER:impf	manifester
extravagance	NOM	extravagance
force	NOM	force
beauté	NOM	beauté
éternel	ADJ	éternel
sourire	NOM	sourire
montagnes	NOM	montagne
sommet	NOM	sommet
forme	NOM	forme
croissant	ADJ	croissant
autres	ADJ	autre
ressemblaient	VER:impf	ressembler
poitrines	NOM	poitrine
femme	NOM	femme
tendant	VER:ppre	tendre
leurs	DET:POS	leur
seins	NOM	sein
gonflés	ADJ	gonflé
Barbares	NOM	barbare
sentaient	VER:impf	sentir
peser	VER:infi	peser
dessus	ADV	dessus
leurs	DET:POS	leur
fatigues	NOM	fatigue
accablement	NOM	accablement
plein	ADJ	plein
délices	NOM	délice
Spendius	NAM	<unknown>
argent	NOM	argent
dromadaire	NOM	dromadaire
acheté	VER:pper	acheter
esclave	NOM	esclave
Tout	PRO:IND	tout
long	NOM	long
jour	NOM	jour
dormait	VER:impf	dormir
étendu	VER:pper	étendre
devant	PRP	devant
tente	NOM	tente
Mâtho	NAM	<unknown>
Souvent	ADV	souvent
réveillait	VER:impf	réveiller
croyant	VER:ppre	croire
rêve	NOM	rêve
entendre	VER:infi	entendre
siffler	VER:infi	siffler
lanières	NOM	lanière
alors	ADV	alors
souriant	VER:ppre	sourire
passait	VER:impf	passer
mains	NOM	main
cicatrices	NOM	cicatrice
jambes	NOM	jambe
place	NOM	place
où	PRO:REL	où
fers	NOM	fer
longtemps	ADV	longtemps
porté	VER:pper	porter
puis	ADV	puis
rendormait	VER:impf	rendormir
Mâtho	NAM	<unknown>
acceptait	VER:impf	accepter
compagnie	NOM	compagnie
quand	KON	quand
sortait	VER:impf	sortir
Spendius	NOM	<unknown>
long	ADJ	long
glaive	NOM	glaive
cuisse	NOM	cuisse
escortait	VER:impf	escorter
comme	ADV	comme
licteur	NOM	licteur
bien	ADV	bien
Mâtho	NAM	<unknown>
nonchalamment	ADV	nonchalamment
appuyait	VER:impf	appuyer
bras	NOM	bras
épaule	NOM	épaule
car	KON	car
Spendius	NOM	<unknown>
petit	ADJ	petit
soir	NOM	soir
traversaient	VER:impf	traverser
ensemble	ADV	ensemble
rues	NOM	rue
camp	NOM	camp
aperçurent	VER:simp	apercevoir
hommes	NOM	homme
couverts	VER:pper	couvrir
manteaux	NOM	manteau
blancs	ADJ	blanc
parmi	PRP	parmi
trouvait	VER:impf	trouver
Narr	NOM	<unknown>
Havas	VER:simp	haver
prince	NOM	prince
Numides	ADJ	numide
Mâtho	NAM	<unknown>
tressaillit	VER:simp	tressaillir
épée	NOM	épée
écria	VER:simp	écrier
veux	VER:pres	vouloir
tuer	VER:infi	tuer
encore	ADV	encore
fit	VER:simp	faire
Spendius	NOM	<unknown>
arrêtant	VER:ppre	arrêter
Déjà	ADV	déjà
Narr	NAM	<unknown>
Havas	VER:simp	haver
avançait	VER:impf	avancer
vers	PRP	vers
baisa	VER:simp	baiser
deux	NUM	deux
pouces	NOM	pouce
signe	NOM	signe
alliance	NOM	alliance
rejetant	VER:ppre	rejeter
colère	NOM	colère
ivresse	NOM	ivresse
festin	NOM	festin
puis	ADV	puis
parla	VER:simp	parler
longuement	ADV	longuement
contre	PRP	contre
Carthage	NAM	Carthage
dit	VER:pres	dire
amenait	VER:impf	amener
chez	PRP	chez
Barbares	NOM	barbare
Etait	VER:impf	<unknown>
trahir	VER:infi	trahir
bien	ADV	bien
République	NOM	république
demandait	VER:impf	demander
Spendius	NAM	<unknown>
comme	KON	comme
comptait	VER:impf	compter
faire	VER:infi	faire
profit	NOM	profit
tous	PRO:IND	tout
désordres	NOM	désordre
savait	VER:impf	savoir
gré	NOM	gré
Narr	NAM	<unknown>
Havas	VER:simp	haver
futures	ADJ	futur
perfidies	NOM	perfidie
dont	PRO:REL	dont
soupçonnait	VER:impf	soupçonner
chef	NOM	chef
Numides	NOM	numide
resta	VER:simp	rester
parmi	PRP	parmi
Mercenaires	NOM	mercenaire
paraissait	VER:impf	paraître
vouloir	VER:infi	vouloir
attacher	VER:infi	attacher
Mâtho	NAM	<unknown>
envoyait	VER:impf	envoyer
chèvres	NOM	chèvre
grasses	ADJ	gras
poudre	NOM	poudre
or	NOM	or
plumes	NOM	plume
autruche	NOM	autruche
Libyen	NOM	libyen
ébahi	VER:pper	ébahir
caresses	NOM	caresse
hésitait	VER:impf	hésiter
répondre	VER:infi	répondre
exaspérer	VER:infi	exaspérer
Spendius	NAM	<unknown>
apaisait	VER:impf	apaiser
Mâtho	NAM	<unknown>
laissait	VER:impf	laisser
gouverner	VER:infi	gouverner
esclave	NOM	esclave
toujours	ADV	toujours
irrésolu	ADJ	irrésolu
invincible	ADJ	invincible
torpeur	NOM	torpeur
comme	KON	comme
ceux	PRO:DEM	celui
pris	VER:pper	prendre
autrefois	ADV	autrefois
quelque	PRO:IND	quelque
breuvage	NOM	breuvage
dont	PRO:REL	dont
doivent	VER:pres	devoir
mourir	VER:infi	mourir
matin	NOM	matin
partaient	VER:impf	partir
tous	PRO:IND	tout
trois	NUM	trois
chasse	NOM	chasse
lion	NOM	lion
Narr	NAM	<unknown>
Havas	VER:simp	haver
cacha	VER:simp	cacher
poignard	NOM	poignard
manteau	NOM	manteau
Spendius	NAM	<unknown>
marcha	VER:simp	marcher
continuellement	ADV	continuellement
derrière	PRP	derrière
revinrent	VER:simp	revenir
sans	PRP	sans
tiré	VER:pper	tirer
poignard	NOM	poignard
autre	ADJ	autre
fois	NOM	fois
Narr	NAM	<unknown>
Havas	VER:simp	haver
entraîna	VER:simp	entraîner
fort	ADV	fort
loin	ADV	loin
jusqu	NOM	<unknown>
limites	NOM	limite
royaume	NOM	royaume
arrivèrent	VER:simp	arriver
gorge	NOM	gorge
étroite	ADJ	étroit
Narr	NOM	<unknown>
Havas	VER:simp	haver
sourit	VER:pres	sourire
déclarant	NOM	déclarant
connaissait	VER:impf	connaître
plus	ADV	plus
route	NOM	route
Spendius	NAM	<unknown>
retrouva	VER:simp	retrouver
plus	ADV	plus
souvent	ADV	souvent
Mâtho	NOM	<unknown>
mélancolique	ADJ	mélancolique
comme	KON	comme
augure	NOM	augure
allait	VER:impf	aller
dès	PRP	dès
soleil	NOM	soleil
levant	VER:ppre	lever
vagabonder	VER:infi	vagabonder
campagne	NOM	campagne
étendait	VER:impf	étendre
sable	NOM	sable
jusqu	NOM	<unknown>
soir	NOM	soir
restait	VER:impf	rester
immobile	ADJ	immobile
consulta	VER:simp	consulter
après	PRP	après
autre	ADJ	autre
tous	PRO:IND	tout
devins	NOM	devin
armée	VER:pper	armer
ceux	PRO:DEM	celui
observent	VER:pres	observer
marche	NOM	marche
serpents	NOM	serpent
ceux	PRO:DEM	celui
lisent	VER:pres	lire
étoiles	NOM	étoile
ceux	PRO:DEM	celui
soufflent	VER:pres	souffler
cendre	NOM	cendre
morts	NOM	mort
avala	VER:simp	avaler
galbanum	NOM	galbanum
seseli	NOM	<unknown>
venin	NOM	venin
vipère	NOM	vipère
glace	VER:pres	glacer
cœur	NOM	cœur
femmes	NOM	femme
nègres	ADJ	nègre
chantant	VER:ppre	chanter
clair	NOM	clair
lune	NOM	lune
paroles	NOM	parole
barbares	ADJ	barbare
piquèrent	VER:simp	piquer
peau	NOM	peau
front	NOM	front
stylets	NOM	stylet
or	KON	or
chargeait	VER:impf	charger
colliers	NOM	collier
amulettes	NOM	amulette
invoqua	VER:simp	invoquer
tour	NOM	tour
tour	NOM	tour
Baal	NAM	<unknown>
Kamon	NAM	<unknown>
Moloch	NOM	moloch
sept	NUM	sept
Cabires	NOM	<unknown>
Tanit	NAM	<unknown>
Vénus	NAM	Vénus
Grecs	NAM	Grecs
grava	VER:simp	graver
nom	NOM	nom
plaque	NOM	plaque
cuivre	NOM	cuivre
enfouit	VER:pres	enfouir
sable	NOM	sable
seuil	NOM	seuil
tente	NOM	tente
Spendius	NAM	<unknown>
entendait	VER:impf	entendre
gémir	VER:infi	gémir
parler	VER:infi	parler
tout	ADV	tout
seul	ADJ	seul
nuit	NOM	nuit
entra	VER:simp	entrer
Mâtho	NAM	<unknown>
nu	NOM	nu
comme	KON	comme
cadavre	NOM	cadavre
couché	VER:pper	coucher
plat	ADJ	plat
ventre	NOM	ventre
peau	NOM	peau
lion	NOM	lion
face	NOM	face
deux	NUM	deux
mains	NOM	main
lampe	NOM	lampe
suspendue	VER:pper	suspendre
éclairait	VER:impf	éclairer
armes	NOM	arme
accrochées	VER:pper	accrocher
tête	NOM	tête
contre	PRP	contre
mât	NOM	mât
tente	NOM	tente
souffres	VER:pres	souffrir
dit	VER:pres	dire
esclave	NOM	esclave
faut	VER:pres	falloir
réponds	VER:pres	répondre
secoua	VER:simp	secouer
épaule	NOM	épaule
appelant	VER:ppre	appeler
plusieurs	PRO:IND	plusieurs
fois	NOM	fois
Maître	NAM	Maître
maître	NOM	maître
Enfin	ADV	enfin
Mâtho	NAM	<unknown>
leva	VER:simp	lever
vers	PRP	vers
grands	ADJ	grand
yeux	NOM	œil
troubles	ADJ	trouble
Écoute	NOM	écoute
fit	VER:simp	faire
voix	NOM	voix
basse	ADJ	bas
doigt	NOM	doigt
lèvres	NOM	lèvre
colère	NOM	colère
Dieux	NOM	Dieu
fille	NOM	fille
Hamilcar	NAM	Hamilcar
poursuit	VER:pres	poursuivre
peur	NOM	peur
Spendius	NAM	<unknown>
serrait	VER:impf	serrer
contre	PRP	contre
poitrine	NOM	poitrine
comme	KON	comme
enfant	NOM	enfant
épouvanté	VER:pper	épouvanter
fantôme	NOM	fantôme
Parle	VER:pres	parler
malade	ADJ	malade
veux	VER:pres	vouloir
guérir	VER:infi	guérir
tout	ADV	tout
essayé	VER:pper	essayer
sais	VER:pres	savoir
peut	VER:pres	pouvoir
être	VER:infi	être
Dieux	NOM	Dieu
plus	ADV	plus
forts	ADJ	fort
quelque	PRO:IND	quelque
invocation	NOM	invocation
irrésistible	ADJ	irrésistible
quoi	PRO	quoi
faire	VER:infi	faire
demanda	VER:simp	demander
Spendius	NAM	<unknown>
répondit	VER:simp	répondre
frappant	VER:ppre	frapper
tête	NOM	tête
deux	NUM	deux
poings	NOM	poing
débarrasser	VER:infi	débarrasser
Puis	ADV	puis
disait	VER:impf	dire
parlant	VER:ppre	parler
longs	ADJ	long
intervalles	NOM	intervalle
sans	PRP	sans
doute	NOM	doute
victime	NOM	victime
quelque	PRO:IND	quelque
holocauste	NOM	holocauste
promis	VER:pper	promettre
Dieux	NOM	Dieu
tient	VER:pres	tenir
attaché	VER:pper	attacher
chaîne	NOM	chaîne
aperçoit	VER:pres	apercevoir
Si	KON	si
marche	VER:pres	marcher
avance	VER:pres	avancer
quand	KON	quand
arrête	VER:pres	arrêter
repose	VER:pres	reposer
yeux	NOM	œil
brûlent	VER:pres	brûler
entends	VER:pres	entendre
voix	NOM	voix
environne	VER:pres	environner
pénètre	VER:pres	pénétrer
semble	VER:pres	sembler
devenue	VER:pper	devenir
âme	NOM	âme
pourtant	ADV	pourtant
a	VER:pres	avoir
entre	PRP	entre
deux	NUM	deux
comme	KON	comme
flots	NOM	flot
invisibles	ADJ	invisible
océan	NOM	océan
sans	PRP	sans
bornes	NOM	borne
lointaine	ADJ	lointain
tout	ADV	tout
inaccessible	ADJ	inaccessible
splendeur	NOM	splendeur
beauté	NOM	beauté
fait	VER:pres	faire
autour	ADV	autour
nuage	NOM	nuage
lumière	NOM	lumière
crois	VER:pres	croire
moments	NOM	moment
avoir	VER:infi	avoir
jamais	ADV	jamais
vue	NOM	vue
existe	VER:pres	exister
tout	PRO:IND	tout
cela	PRO:DEM	cela
songe	NOM	songe
Mâtho	NAM	<unknown>
pleurait	VER:impf	pleurer
ainsi	ADV	ainsi
ténèbres	NOM	ténèbre
Barbares	NOM	barbare
dormaient	VER:impf	dormir
Spendius	NOM	<unknown>
regardant	VER:ppre	regarder
rappelait	VER:impf	rappeler
jeunes	ADJ	jeune
hommes	NOM	homme
vases	NOM	vase
or	NOM	or
mains	NOM	main
suppliaient	VER:impf	supplier
autrefois	ADV	autrefois
quand	KON	quand
promenait	VER:impf	promener
villes	NOM	ville
troupeau	NOM	troupeau
courtisanes	ADJ	courtisan
pitié	NOM	pitié
émut	VER:simp	émouvoir
dit	VER:pres	dire
fort	ADV	fort
maître	NOM	maître
Appelle	VER:pres	appeler
volonté	NOM	volonté
implore	VER:pres	implorer
plus	ADV	plus
Dieux	NOM	Dieu
car	KON	car
détournent	VER:pres	détourner
cris	NOM	cri
hommes	NOM	homme
voilà	ADV	voilà
pleurant	VER:ppre	pleurer
comme	ADV	comme
lâche	ADJ	lâche
donc	ADV	donc
humilié	VER:pper	humilier
femme	NOM	femme
fasse	VER:subp	faire
tant	ADV	tant
souffrir	VER:infi	souffrir
enfant	NOM	enfant
dit	VER:pres	dire
Mâtho	NAM	<unknown>
Crois	VER:pres	croire
attendrisse	VER:subi	attendrir
encore	ADV	encore
visage	NOM	visage
leurs	DET:POS	leur
chansons	NOM	chanson
Drépanum	NAM	<unknown>
balayer	VER:infi	balayer
écuries	NOM	écurie
possédé	VER:pper	posséder
milieu	NOM	milieu
assauts	NOM	assaut
sous	PRP	sous
plafonds	NOM	plafond
croulaient	VER:impf	crouler
quand	KON	quand
catapulte	NOM	catapulte
vibrait	VER:impf	vibrer
encore	ADV	encore
celle	PRO:DEM	celui
là	ADV	là
Spendius	NAM	<unknown>
celle	PRO:DEM	celui
là	ADV	là
esclave	NOM	esclave
interrompit	VER:simp	interrompre
Si	KON	si
fille	NOM	fille
Hamilcar	NAM	Hamilcar
Non	ADV	non
écria	VER:simp	écrier
Mâtho	NAM	<unknown>
a	VER:pres	avoir
rien	NOM	rien
autre	ADJ	autre
fille	NOM	fille
hommes	NOM	homme
vu	VER:pper	voir
grands	ADJ	grand
yeux	NOM	œil
sous	PRP	sous
grands	ADJ	grand
sourcils	NOM	sourcil
comme	KON	comme
soleils	NOM	soleil
sous	PRP	sous
arcs	NOM	arc
triomphe	NOM	triomphe
Rappelle	VER:pres	rappeler
quand	ADV	quand
a	VER:pres	avoir
paru	VER:pper	paraître
tous	PRO:IND	tout
flambeaux	NOM	flambeau
pâli	VER:pper	pâlir
Entre	PRP	entre
diamants	NOM	diamant
collier	NOM	collier
places	NOM	place
poitrine	NOM	poitrine
nue	NOM	nue
resplendissaient	VER:impf	resplendir
sentait	VER:impf	sentir
derrière	PRP	derrière
comme	ADV	comme
odeur	NOM	odeur
temple	NOM	temple
quelque	PRO:IND	quelque
chose	NOM	chose
échappait	VER:impf	échapper
tout	PRO:IND	tout
être	NOM	être
plus	ADV	plus
suave	ADJ	suave
vin	NOM	vin
plus	ADV	plus
terrible	ADJ	terrible
mort	NOM	mort
marchait	VER:impf	marcher
cependant	ADV	cependant
puis	ADV	puis
arrêtée	VER:pper	arrêter
resta	VER:simp	rester
béant	VER:ppre	béer
tête	NOM	tête
basse	ADJ	bas
prunelles	NOM	prunelle
fixes	ADJ	fixe
veux	VER:pres	vouloir
faut	VER:pres	falloir
meurs	VER:pres	mourir
idée	NOM	idée
étreindre	VER:infi	étreindre
bras	NOM	bras
fureur	NOM	fureur
joie	NOM	joie
emporte	VER:pres	emporter
cependant	ADV	cependant
hais	VER:pres	haïr
Spendius	NOM	<unknown>
voudrais	VER:cond	vouloir
battre	VER:infi	battre
faire	VER:infi	faire
envie	NOM	envie
vendre	VER:infi	vendre
devenir	VER:infi	devenir
esclave	NOM	esclave
pouvais	VER:impf	pouvoir
apercevoir	VER:infi	apercevoir
parle	VER:pres	parler
Toutes	PRO:IND	tout
nuits	NOM	nuit
monte	VER:pres	monter
terrasse	NOM	terrasse
palais	NOM	palais
Ah	INT	ah
pierres	NOM	pierre
doivent	VER:pres	devoir
frémir	VER:infi	frémir
sous	PRP	sous
sandales	NOM	sandale
étoiles	NOM	étoile
pencher	VER:infi	pencher
voir	VER:infi	voir
retomba	VER:simp	retomber
tout	ADV	tout
fureur	NOM	fureur
râlant	VER:ppre	râler
comme	ADV	comme
taureau	NOM	taureau
blessé	VER:pper	blesser
Puis	ADV	puis
Mâtho	NAM	<unknown>
chanta	VER:simp	chanter
poursuivait	VER:impf	poursuivre
forêt	NOM	forêt
monstre	NOM	monstre
femelle	ADJ	femelle
dont	PRO:REL	dont
queue	NOM	queue
ondulait	VER:impf	onduler
feuilles	NOM	feuille
mortes	VER:pper	mourir
comme	KON	comme
ruisseau	NOM	ruisseau
argent	NOM	argent
traînant	VER:ppre	traîner
voix	NOM	voix
imitait	VER:impf	imiter
voix	NOM	voix
Salammbô	NAM	<unknown>
tandis	KON	tandis
mains	NOM	main
étendues	VER:pper	étendre
faisaient	VER:impf	faire
comme	ADV	comme
deux	NUM	deux
mains	NOM	main
légères	ADJ	léger
cordes	NOM	corde
lyre	NOM	lyre
toutes	PRO:IND	tout
consolations	NOM	consolation
Spendius	NAM	<unknown>
répétait	VER:impf	répéter
mêmes	ADJ	même
discours	NOM	discours
leurs	DET:POS	leur
nuits	NOM	nuit
passaient	VER:impf	passer
gémissements	NOM	gémissement
exhortations	NOM	exhortation
Mâtho	NAM	<unknown>
voulut	VER:simp	vouloir
étourdir	VER:infi	étourdir
vin	NOM	vin
Après	PRP	après
ivresses	NOM	ivresse
plus	ADV	plus
triste	ADJ	triste
encore	ADV	encore
essaya	VER:simp	essayer
distraire	VER:infi	distraire
osselets	NOM	osselet
perdit	VER:simp	perdre
plaques	NOM	plaque
or	NOM	or
collier	NOM	collier
laissa	VER:simp	laisser
conduire	VER:infi	conduire
chez	PRP	chez
servantes	NOM	servante
Déesse	NOM	déesse
descendit	VER:simp	descendre
colline	NOM	colline
sanglotant	VER:ppre	sangloter
comme	ADV	comme
ceux	PRO:DEM	celui
reviennent	VER:pres	revenir
funérailles	NOM	funérailles
Spendius	NAM	<unknown>
contraire	NOM	contraire
devenait	VER:impf	devenir
plus	ADV	plus
hardi	ADJ	hardi
plus	ADV	plus
gai	ADJ	gai
voyait	VER:impf	voir
cabarets	NOM	cabaret
feuillages	NOM	feuillage
discourant	VER:ppre	discourir
milieu	NOM	milieu
soldats	NOM	soldat
raccommodait	VER:impf	raccommoder
vieilles	ADJ	vieux
cuirasses	NOM	cuirasse
jonglait	VER:impf	jongler
poignards	NOM	poignard
allait	VER:impf	aller
malades	ADJ	malade
cueillir	VER:infi	cueillir
herbes	NOM	herbe
champs	NOM	champ
facétieux	ADJ	facétieux
subtil	ADJ	subtil
plein	ADJ	plein
inventions	NOM	invention
paroles	NOM	parole
Barbares	ADJ	barbare
accoutumaient	VER:impf	accoutumer
services	NOM	service
faisait	VER:impf	faire
aimer	VER:infi	aimer
Cependant	ADV	cependant
attendaient	VER:impf	attendre
ambassadeur	NOM	ambassadeur
Carthage	NAM	Carthage
apporterait	VER:cond	apporter
mulets	NOM	mulet
corbeilles	NOM	corbeille
chargées	VER:pper	charger
or	NOM	or
toujours	ADV	toujours
recommençant	VER:ppre	recommencer
calcul	NOM	calcul
dessinaient	VER:impf	dessiner
leurs	DET:POS	leur
doigts	NOM	doigt
chiffres	NOM	chiffre
sable	NOM	sable
Chacun	PRO:IND	chacun
avance	NOM	avance
arrangeait	VER:impf	arranger
vie	NOM	vie
concubines	NOM	concubin
esclaves	NOM	esclave
terres	NOM	terre
autres	ADJ	autre
voulaient	VER:impf	vouloir
enfouir	VER:infi	enfouir
trésor	NOM	trésor
risquer	VER:infi	risquer
vaisseau	NOM	vaisseau
désœuvrement	NOM	désœuvrement
caractères	NOM	caractère
irritaient	VER:impf	irriter
continuelles	ADJ	continuel
disputes	NOM	dispute
entre	PRP	entre
cavaliers	NOM	cavalier
fantassins	NOM	fantassin
Barbares	NOM	barbare
Grecs	NAM	Grecs
sans	PRP	sans
cesse	NOM	cesse
étourdi	VER:pper	étourdir
voix	NOM	voix
aigre	ADJ	aigre
femmes	NOM	femme
Tous	PRO:IND	tout
jours	NOM	jour
survenait	VER:impf	survenir
troupeaux	NOM	troupeau
hommes	NOM	homme
presque	ADV	presque
nus	NOM	nu
herbes	NOM	herbe
tête	NOM	tête
garantir	VER:infi	garantir
soleil	NOM	soleil
débiteurs	NOM	débiteur
riches	NOM	riche
Carthaginois	ADJ	carthaginois
contraints	VER:pper	contraindre
labourer	VER:infi	labourer
leurs	DET:POS	leur
terres	NOM	terre
échappés	VER:pper	échapper
Libyens	NOM	libyen
affluaient	VER:impf	affluer
paysans	NOM	paysan
ruinés	VER:pper	ruiner
impôts	NOM	impôt
bannis	NOM	banni
malfaiteurs	NOM	malfaiteur
Puis	ADV	puis
horde	NOM	horde
marchands	ADJ	marchand
tous	PRO:IND	tout
vendeurs	NOM	vendeur
vin	NOM	vin
huile	NOM	huile
furieux	ADJ	furieux
être	VER:infi	être
payés	VER:pper	payer
prenaient	VER:impf	prendre
République	NOM	république
Spendius	NAM	<unknown>
déclamait	VER:impf	déclamer
contre	PRP	contre
Bientôt	ADV	bientôt
vivres	NOM	vivre
diminuèrent	VER:simp	diminuer
parlait	VER:impf	parler
porter	VER:infi	porter
masse	NOM	masse
Carthage	NAM	Carthage
appeler	VER:infi	appeler
Romains	NAM	Romains
soir	NOM	soir
heure	NOM	heure
souper	NOM	souper
entendit	VER:simp	entendre
sons	NOM	son
lourds	ADJ	lourd
fêlés	ADJ	fêlé
rapprochaient	VER:impf	rapprocher
loin	ADV	loin
quelque	PRO:IND	quelque
chose	NOM	chose
rouge	ADJ	rouge
apparut	VER:simp	apparaître
ondulations	NOM	ondulation
terrain	NOM	terrain
grande	ADJ	grand
litière	NOM	litière
pourpre	NOM	pourpre
ornée	VER:pper	orner
angles	NOM	angle
bouquets	NOM	bouquet
plumes	NOM	plume
autruche	NOM	autruche
chaînes	NOM	chaîne
cristal	NOM	cristal
guirlandes	NOM	guirlande
perles	NOM	perle
battaient	VER:impf	battre
tenture	NOM	tenture
fermée	VER:pper	fermer
chameaux	NOM	chameau
suivaient	VER:impf	suivre
faisant	VER:ppre	faire
sonner	VER:infi	sonner
grosse	ADJ	gros
cloche	NOM	cloche
suspendue	VER:pper	suspendre
poitrail	NOM	poitrail
apercevait	VER:impf	apercevoir
autour	ADV	autour
cavaliers	NOM	cavalier
armure	NOM	armure
écailles	NOM	écaille
or	NOM	or
depuis	PRP	depuis
talons	NOM	talon
jusqu	NOM	<unknown>
épaules	NOM	épaule
arrêtèrent	VER:simp	arrêter
trois	NUM	trois
cents	NOM	cent
camp	NOM	camp
retirer	VER:infi	retirer
étuis	NOM	étui
portaient	VER:impf	porter
croupe	NOM	croupe
bouclier	NOM	bouclier
rond	ADJ	rond
large	ADJ	large
glaive	NOM	glaive
casque	NOM	casque
béotienne	NOM	béotien
Quelques	PRO:IND	quelque
uns	NOM	un
restèrent	VER:simp	rester
chameaux	NOM	chameau
autres	ADJ	autre
remirent	VER:simp	remettre
marche	NOM	marche
Enfin	ADV	enfin
enseignes	NOM	enseigne
République	NOM	république
parurent	VER:simp	paraître
dire	VER:infi	dire
bâtons	NOM	bâton
bois	NOM	bois
bleu	ADJ	bleu
terminés	VER:pper	terminer
têtes	NOM	tête
cheval	NOM	cheval
pommes	NOM	pomme
pins	NOM	pin
Barbares	NOM	barbare
levèrent	VER:simp	lever
tous	PRO:IND	tout
applaudissant	VER:ppre	applaudir
femmes	NOM	femme
précipitaient	VER:impf	précipiter
vers	PRP	vers
gardes	NOM	garde
Légion	NOM	légion
baisaient	VER:impf	baiser
pieds	NOM	pied
litière	NOM	litière
avançait	VER:impf	avancer
épaules	NOM	épaule
douze	NUM	douze
Nègres	NOM	nègre
marchaient	VER:impf	marcher
accord	NOM	accord
petits	NOM	petit
rapides	ADJ	rapide
allaient	VER:impf	aller
droite	NOM	droit|droite
gauche	ADJ	gauche
hasard	NOM	hasard
embarrassés	VER:pper	embarrasser
cordes	NOM	corde
tentes	NOM	tente
bestiaux	NOM	bestiaux
erraient	VER:impf	errer
trépieds	NOM	trépied
où	PRO:REL	où
cuisaient	VER:impf	cuire
viandes	NOM	viande
Quelquefois	ADV	quelquefois
main	NOM	main
grasse	ADJ	gras
chargée	VER:pper	charger
bagues	NOM	bague
entrouvrait	VER:impf	entrouvrir
litière	NOM	litière
voix	NOM	voix
rauque	ADJ	rauque
criait	VER:impf	crier
injures	NOM	injure
alors	ADV	alors
porteurs	NOM	porteur
arrêtaient	VER:impf	arrêter
puis	ADV	puis
prenaient	VER:impf	prendre
autre	ADJ	autre
route	NOM	route
travers	NOM	travers
camp	NOM	camp
courtines	NOM	courtine
pourpre	NOM	pourpre
relevèrent	VER:simp	relever
découvrit	VER:simp	découvrir
large	ADJ	large
oreiller	NOM	oreiller
tête	NOM	tête
humaine	ADJ	humain
tout	ADV	tout
impassible	ADJ	impassible
boursouflée	VER:pper	boursoufler
sourcils	NOM	sourcil
formaient	VER:impf	former
comme	ADV	comme
deux	NUM	deux
arcs	NOM	arc
ébène	NOM	ébène
rejoignant	VER:ppre	rejoindre
pointes	NOM	pointe
paillettes	NOM	paillette
or	NOM	or
étincelaient	VER:impf	étinceler
cheveux	NOM	cheveu
crépus	ADJ	crépu
face	NOM	face
si	ADV	si
blême	ADJ	blême
semblait	VER:impf	sembler
saupoudrée	VER:pper	saupoudrer
râpure	NOM	râpure
marbre	NOM	marbre
reste	NOM	reste
corps	NOM	corps
disparaissait	VER:impf	disparaître
sous	PRP	sous
toisons	NOM	toison
emplissaient	VER:impf	emplir
litière	NOM	litière
soldats	NOM	soldat
reconnurent	VER:simp	reconnaître
cet	PRO:DEM	ce
homme	NOM	homme
ainsi	ADV	ainsi
couché	VER:pper	coucher
suffète	NOM	suffète
Hannon	NAM	Hannon
celui	PRO:DEM	celui
contribué	VER:pper	contribuer
lenteur	NOM	lenteur
faire	VER:infi	faire
perdre	VER:infi	perdre
bataille	NOM	bataille
îles	NOM	île
Aegates	NAM	<unknown>
quant	PRP	quant
victoire	NOM	victoire
Hécatompyle	ADJ	<unknown>
Libyens	ADJ	libyen
conduit	VER:pper	conduire
clémence	NOM	clémence
cupidité	NOM	cupidité
pensaient	VER:impf	penser
Barbares	NOM	barbare
car	KON	car
vendu	VER:pper	vendre
compte	NOM	compte
tous	PRO:IND	tout
captifs	NOM	captif
bien	ADV	bien
déclaré	VER:pper	déclarer
mort	NOM	mort
République	NOM	république
Lorsqu	NAM	<unknown>
pendant	PRP	pendant
quelque	PRO:IND	quelque
temps	NOM	temps
cherché	VER:pper	chercher
place	NOM	place
commode	ADJ	commode
haranguer	VER:infi	haranguer
soldats	NOM	soldat
fit	VER:simp	faire
signe	NOM	signe
litière	NOM	litière
arrêta	VER:simp	arrêter
Hannon	NAM	Hannon
soutenu	VER:pper	soutenir
